experiment.name,experiment.seed,training.epochs,training.batch_size,training.threads,training.val_split,training.autotune,dataset.manifest,dataset.filters.include_negatives,dataset.filters.balance,dataset.filters.max_per_class,dataset.filters.quality,dataset.filters.positive_subsets,dataset.filters.negative_subsets,dataset.filters.call_type,dataset.filters.source_root,dataset.filters.splits,dataset.filters.manifest,dataset.filters.seed,metrics.iid.best_f1.threshold,metrics.iid.best_f1.precision,metrics.iid.best_f1.recall,metrics.iid.best_f1.f1,metrics.iid.best_f1.accuracy,metrics.iid.auroc,metrics.iid.auprc,metrics.ood.best_f1.threshold,metrics.ood.best_f1.precision,metrics.ood.best_f1.recall,metrics.ood.best_f1.f1,metrics.ood.best_f1.accuracy,metrics.ood.auroc,metrics.ood.auprc,metadata.timestamp,metadata.git_commit,training_args.fmin,training_args.fmax,analyzer_args.fmin,analyzer_args.fmax,analyzer_args.sensitivity,training_args.overlap,analyzer_args.overlap,training_args.focal-loss,training_args.focal-loss-gamma,training_args.focal-loss-alpha,training_args.learning_rate,training_args.hidden_units,training_args.mixup,training_args.dropout,training_args.label_smoothing,training_args.upsampling_mode,training_args.upsampling_ratio,validation_package.used,validation_package.positive_count,validation_package.negative_count,validation_package.total_count
stage12_001,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,['high'],,[],,data\splits,['train'],data\manifest.csv,123.0,0.0,0.667,1.0,0.8,0.667,0.619,0.832,0.2,0.607,0.705,0.652,0.645,0.716,0.749,2025-12-21T20:41:49.920055Z,dad5362c45c67caee177d17ecd5c8f9dc4290bd4,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage12_002,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,['high'],,['AudioData\\curated\\hardNeg\\hardneg_conf_min_99'],,data\splits,['train'],data\manifest.csv,123.0,0.0,0.667,1.0,0.8,0.667,0.673,0.856,0.0,0.472,1.0,0.641,0.472,0.749,0.789,2025-12-21T20:41:50.666452Z,dad5362c45c67caee177d17ecd5c8f9dc4290bd4,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage12_003,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,['high'],,['AudioData\\curated\\hardNeg\\hardneg_conf_min_50'],,data\splits,['train'],data\manifest.csv,123.0,0.1,0.673,0.989,0.801,0.672,0.761,0.894,0.5,0.913,0.543,0.681,0.76,0.759,0.814,2025-12-21T20:41:51.353967Z,dad5362c45c67caee177d17ecd5c8f9dc4290bd4,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage12_004,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,['high'],,[],,data\splits,['train'],data\manifest.csv,123.0,1.0,0.873,0.979,0.923,0.891,0.848,0.871,1.0,0.529,0.995,0.691,0.58,0.602,0.529,2025-12-21T20:41:52.234467Z,dad5362c45c67caee177d17ecd5c8f9dc4290bd4,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage12_005,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,['high'],,['AudioData\\curated\\hardNeg\\hardneg_conf_min_99'],,data\splits,['train'],data\manifest.csv,123.0,1.0,0.899,0.901,0.9,0.866,0.864,0.891,1.0,0.608,0.815,0.696,0.665,0.681,0.596,2025-12-21T20:41:53.199836Z,dad5362c45c67caee177d17ecd5c8f9dc4290bd4,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage12_006,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,['high'],,['AudioData\\curated\\hardNeg\\hardneg_conf_min_50'],,data\splits,['train'],data\manifest.csv,123.0,0.0,0.667,1.0,0.8,0.667,0.69,0.838,0.1,0.705,0.711,0.708,0.724,0.802,0.816,2025-12-21T20:41:53.965830Z,dad5362c45c67caee177d17ecd5c8f9dc4290bd4,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage12_007,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium', 'low']",,[],,data\splits,['train'],data\manifest.csv,123.0,0.75,0.986,0.983,0.985,0.98,0.993,0.994,1.0,0.843,0.892,0.867,0.871,0.9,0.83,2025-12-21T20:41:54.700259Z,dad5362c45c67caee177d17ecd5c8f9dc4290bd4,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage12_008,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium', 'low']",,['AudioData\\curated\\hardNeg\\hardneg_conf_min_99'],,data\splits,['train'],data\manifest.csv,123.0,1.0,0.988,0.979,0.983,0.978,0.984,0.986,1.0,0.681,0.99,0.807,0.777,0.79,0.681,2025-12-21T20:41:55.489696Z,dad5362c45c67caee177d17ecd5c8f9dc4290bd4,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage12_009,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium', 'low']",,['AudioData\\curated\\hardNeg\\hardneg_conf_min_50'],,data\splits,['train'],data\manifest.csv,123.0,0.05,0.998,0.946,0.971,0.963,0.981,0.987,0.95,0.798,0.894,0.843,0.843,0.888,0.822,2025-12-21T20:41:56.208050Z,dad5362c45c67caee177d17ecd5c8f9dc4290bd4,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage12_010,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,[],,data\splits,['train'],data\manifest.csv,123.0,0.05,0.999,0.931,0.964,0.953,0.971,0.981,0.05,0.993,0.727,0.839,0.869,0.878,0.87,2025-12-21T20:41:56.818056Z,dad5362c45c67caee177d17ecd5c8f9dc4290bd4,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage12_011,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,['AudioData\\curated\\hardNeg\\hardneg_conf_min_99'],,data\splits,['train'],data\manifest.csv,123.0,1.0,0.961,0.986,0.973,0.964,0.958,0.96,1.0,0.653,0.996,0.789,0.748,0.763,0.653,2025-12-21T20:41:57.445375Z,dad5362c45c67caee177d17ecd5c8f9dc4290bd4,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage12_012,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,['AudioData\\curated\\hardNeg\\hardneg_conf_min_50'],,data\splits,['train'],data\manifest.csv,123.0,1.0,0.675,1.0,0.806,0.679,0.517,0.675,1.0,0.479,1.0,0.648,0.488,0.515,0.479,2025-12-21T20:41:58.168959Z,dad5362c45c67caee177d17ecd5c8f9dc4290bd4,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage12_013,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,['high'],,[],,data\splits,['train'],data\manifest.csv,456.0,0.0,0.667,1.0,0.8,0.667,0.676,0.855,0.1,0.518,0.895,0.656,0.557,0.728,0.772,2025-12-21T20:41:58.895166Z,dad5362c45c67caee177d17ecd5c8f9dc4290bd4,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage12_014,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,['high'],,['AudioData\\curated\\hardNeg\\hardneg_conf_min_99'],,data\splits,['train'],data\manifest.csv,456.0,0.25,0.716,0.974,0.825,0.724,0.84,0.929,0.55,0.855,0.746,0.797,0.821,0.888,0.908,2025-12-21T20:41:59.525555Z,dad5362c45c67caee177d17ecd5c8f9dc4290bd4,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage12_015,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,['high'],,['AudioData\\curated\\hardNeg\\hardneg_conf_min_50'],,data\splits,['train'],data\manifest.csv,456.0,0.0,0.667,1.0,0.8,0.667,0.789,0.909,0.4,0.827,0.629,0.714,0.763,0.824,0.856,2025-12-21T20:42:00.230373Z,dad5362c45c67caee177d17ecd5c8f9dc4290bd4,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage12_016,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,['high'],,[],,data\splits,['train'],data\manifest.csv,456.0,1.0,0.747,0.991,0.852,0.77,0.66,0.747,1.0,0.5,0.966,0.659,0.529,0.553,0.5,2025-12-21T20:42:00.924254Z,dad5362c45c67caee177d17ecd5c8f9dc4290bd4,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage12_017,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,['high'],,['AudioData\\curated\\hardNeg\\hardneg_conf_min_99'],,data\splits,['train'],data\manifest.csv,456.0,0.0,0.667,1.0,0.8,0.667,0.751,0.861,0.8,0.652,0.713,0.681,0.685,0.768,0.764,2025-12-21T20:42:01.553616Z,dad5362c45c67caee177d17ecd5c8f9dc4290bd4,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage12_018,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,['high'],,['AudioData\\curated\\hardNeg\\hardneg_conf_min_50'],,data\splits,['train'],data\manifest.csv,456.0,0.65,0.848,0.932,0.888,0.843,0.9,0.927,1.0,0.694,0.763,0.727,0.729,0.762,0.673,2025-12-21T20:42:02.236071Z,dad5362c45c67caee177d17ecd5c8f9dc4290bd4,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage12_019,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium', 'low']",,[],,data\splits,['train'],data\manifest.csv,456.0,0.95,0.978,0.98,0.979,0.972,0.989,0.991,1.0,0.826,0.907,0.864,0.866,0.892,0.816,2025-12-21T20:42:02.958546Z,dad5362c45c67caee177d17ecd5c8f9dc4290bd4,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage12_020,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium', 'low']",,['AudioData\\curated\\hardNeg\\hardneg_conf_min_99'],,data\splits,['train'],data\manifest.csv,456.0,0.15,0.943,0.965,0.954,0.938,0.96,0.967,1.0,0.704,0.963,0.813,0.792,0.81,0.703,2025-12-21T20:42:03.619589Z,dad5362c45c67caee177d17ecd5c8f9dc4290bd4,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage12_021,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium', 'low']",,['AudioData\\curated\\hardNeg\\hardneg_conf_min_50'],,data\splits,['train'],data\manifest.csv,456.0,0.5,0.969,0.981,0.975,0.966,0.981,0.984,1.0,0.666,0.981,0.794,0.759,0.776,0.666,2025-12-21T20:42:04.315029Z,dad5362c45c67caee177d17ecd5c8f9dc4290bd4,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage12_022,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,[],,data\splits,['train'],data\manifest.csv,456.0,1.0,0.915,0.995,0.954,0.935,0.907,0.915,1.0,0.633,0.999,0.775,0.726,0.741,0.633,2025-12-21T20:42:04.925141Z,dad5362c45c67caee177d17ecd5c8f9dc4290bd4,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage12_023,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,['AudioData\\curated\\hardNeg\\hardneg_conf_min_99'],,data\splits,['train'],data\manifest.csv,456.0,1.0,0.968,0.981,0.974,0.966,0.965,0.967,1.0,0.621,0.995,0.765,0.712,0.727,0.621,2025-12-21T20:42:05.594986Z,dad5362c45c67caee177d17ecd5c8f9dc4290bd4,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage12_024,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,['AudioData\\curated\\hardNeg\\hardneg_conf_min_50'],,data\splits,['train'],data\manifest.csv,456.0,1.0,0.825,1.0,0.904,0.858,0.787,0.825,1.0,0.554,0.999,0.713,0.62,0.641,0.554,2025-12-21T20:42:06.203023Z,dad5362c45c67caee177d17ecd5c8f9dc4290bd4,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage13_001,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\small'],['AudioData\\curated\\hardNeg\\hardneg_conf_min_50'],,data\splits,['train'],data\manifest.csv,123.0,0.3,0.935,0.703,0.803,0.769,0.832,0.9,0.05,0.925,0.636,0.754,0.804,0.815,0.809,2025-12-21T20:42:06.827274Z,f38de9b7328044af1549594e0d9094e90a3fcb17,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0001,0.0,True,0.0,True,repeat,0.0,True,647.0,2602.0,3249.0
stage13_002,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\small'],['AudioData\\curated\\hardNeg\\hardneg_conf_min_50'],,data\splits,['train'],data\manifest.csv,123.0,0.95,0.851,0.872,0.861,0.813,0.847,0.891,0.9,0.844,0.765,0.802,0.822,0.863,0.841,2025-12-21T20:42:07.452700Z,f38de9b7328044af1549594e0d9094e90a3fcb17,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,0.0,True,0.0,True,repeat,0.0,True,647.0,2602.0,3249.0
stage13_003,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\small'],['AudioData\\curated\\hardNeg\\hardneg_conf_min_50'],,data\splits,['train'],data\manifest.csv,123.0,1.0,0.938,0.749,0.833,0.8,0.825,0.892,0.1,0.862,0.734,0.793,0.819,0.853,0.848,2025-12-21T20:42:08.114531Z,f38de9b7328044af1549594e0d9094e90a3fcb17,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.001,0.0,True,0.0,True,repeat,0.0,True,647.0,2602.0,3249.0
stage13_004,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\small'],['AudioData\\curated\\hardNeg\\hardneg_conf_min_50'],,data\splits,['train'],data\manifest.csv,123.0,1.0,0.922,0.785,0.848,0.812,0.839,0.892,0.1,0.839,0.743,0.788,0.812,0.846,0.834,2025-12-21T20:42:08.732024Z,f38de9b7328044af1549594e0d9094e90a3fcb17,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0001,0.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage13_005,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\small'],['AudioData\\curated\\hardNeg\\hardneg_conf_min_50'],,data\splits,['train'],data\manifest.csv,123.0,0.05,0.933,0.782,0.851,0.817,0.876,0.926,0.05,0.961,0.627,0.759,0.812,0.82,0.812,2025-12-21T20:42:09.335580Z,f38de9b7328044af1549594e0d9094e90a3fcb17,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,0.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage13_006,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\small'],['AudioData\\curated\\hardNeg\\hardneg_conf_min_50'],,data\splits,['train'],data\manifest.csv,123.0,0.05,0.873,0.864,0.868,0.825,0.892,0.936,0.05,0.878,0.767,0.819,0.84,0.889,0.887,2025-12-21T20:42:10.039649Z,f38de9b7328044af1549594e0d9094e90a3fcb17,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.001,0.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage13_007,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\small'],['AudioData\\curated\\hardNeg\\hardneg_conf_min_50'],,data\splits,['train'],data\manifest.csv,123.0,0.05,0.976,0.685,0.805,0.778,0.838,0.903,0.05,0.979,0.603,0.746,0.807,0.807,0.802,2025-12-21T20:42:10.640681Z,f38de9b7328044af1549594e0d9094e90a3fcb17,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0001,0.0,True,0.5,True,repeat,0.0,True,647.0,2602.0,3249.0
stage13_008,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\small'],['AudioData\\curated\\hardNeg\\hardneg_conf_min_50'],,data\splits,['train'],data\manifest.csv,123.0,0.05,0.915,0.869,0.892,0.859,0.917,0.946,0.05,0.909,0.701,0.792,0.826,0.862,0.848,2025-12-21T20:42:11.234776Z,f38de9b7328044af1549594e0d9094e90a3fcb17,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,0.0,True,0.5,True,repeat,0.0,True,647.0,2602.0,3249.0
stage13_009,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\small'],['AudioData\\curated\\hardNeg\\hardneg_conf_min_50'],,data\splits,['train'],data\manifest.csv,123.0,0.2,0.947,0.766,0.847,0.815,0.868,0.919,0.05,0.916,0.671,0.775,0.816,0.835,0.824,2025-12-21T20:42:11.847697Z,f38de9b7328044af1549594e0d9094e90a3fcb17,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.001,0.0,True,0.5,True,repeat,0.0,True,647.0,2602.0,3249.0
stage13_010,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\small'],['AudioData\\curated\\hardNeg\\hardneg_conf_min_50'],,data\splits,['train'],data\manifest.csv,123.0,0.05,0.993,0.706,0.825,0.8,0.868,0.914,0.05,0.979,0.59,0.736,0.801,0.801,0.792,2025-12-21T20:42:12.523024Z,f38de9b7328044af1549594e0d9094e90a3fcb17,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0001,128.0,True,0.0,True,repeat,0.0,True,647.0,2602.0,3249.0
stage13_011,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\small'],['AudioData\\curated\\hardNeg\\hardneg_conf_min_50'],,data\splits,['train'],data\manifest.csv,123.0,0.05,0.961,0.875,0.916,0.893,0.927,0.948,0.1,0.901,0.768,0.829,0.851,0.875,0.867,2025-12-21T20:42:13.118088Z,f38de9b7328044af1549594e0d9094e90a3fcb17,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,128.0,True,0.0,True,repeat,0.0,True,647.0,2602.0,3249.0
stage13_012,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\small'],['AudioData\\curated\\hardNeg\\hardneg_conf_min_50'],,data\splits,['train'],data\manifest.csv,123.0,0.05,0.987,0.796,0.881,0.857,0.911,0.943,0.05,0.987,0.687,0.81,0.848,0.856,0.848,2025-12-21T20:42:13.707704Z,f38de9b7328044af1549594e0d9094e90a3fcb17,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.001,128.0,True,0.0,True,repeat,0.0,True,647.0,2602.0,3249.0
stage13_013,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\small'],['AudioData\\curated\\hardNeg\\hardneg_conf_min_50'],,data\splits,['train'],data\manifest.csv,123.0,1.0,0.895,0.946,0.92,0.89,0.871,0.891,1.0,0.76,0.886,0.818,0.815,0.83,0.745,2025-12-21T20:42:14.367892Z,f38de9b7328044af1549594e0d9094e90a3fcb17,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0001,128.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage13_014,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\small'],['AudioData\\curated\\hardNeg\\hardneg_conf_min_50'],,data\splits,['train'],data\manifest.csv,123.0,0.0,0.667,1.0,0.8,0.667,0.812,0.875,0.05,0.998,0.526,0.689,0.776,0.778,0.766,2025-12-21T20:42:14.984238Z,f38de9b7328044af1549594e0d9094e90a3fcb17,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,128.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage13_015,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\small'],['AudioData\\curated\\hardNeg\\hardneg_conf_min_50'],,data\splits,['train'],data\manifest.csv,123.0,0.05,0.919,0.905,0.912,0.883,0.958,0.98,0.05,0.893,0.811,0.85,0.865,0.94,0.943,2025-12-21T20:42:15.634376Z,f38de9b7328044af1549594e0d9094e90a3fcb17,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.001,128.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage13_016,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\small'],['AudioData\\curated\\hardNeg\\hardneg_conf_min_50'],,data\splits,['train'],data\manifest.csv,123.0,0.05,0.971,0.744,0.843,0.815,0.873,0.92,0.05,0.965,0.626,0.76,0.813,0.817,0.811,2025-12-21T20:42:16.288642Z,f38de9b7328044af1549594e0d9094e90a3fcb17,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0001,128.0,True,0.5,True,repeat,0.0,True,647.0,2602.0,3249.0
stage13_017,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\small'],['AudioData\\curated\\hardNeg\\hardneg_conf_min_50'],,data\splits,['train'],data\manifest.csv,123.0,0.05,0.981,0.766,0.86,0.834,0.922,0.955,0.05,0.98,0.682,0.804,0.844,0.885,0.889,2025-12-21T20:42:16.879190Z,f38de9b7328044af1549594e0d9094e90a3fcb17,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,128.0,True,0.5,True,repeat,0.0,True,647.0,2602.0,3249.0
stage13_018,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\small'],['AudioData\\curated\\hardNeg\\hardneg_conf_min_50'],,data\splits,['train'],data\manifest.csv,123.0,0.05,0.978,0.798,0.879,0.854,0.945,0.974,0.05,0.967,0.671,0.792,0.834,0.904,0.915,2025-12-21T20:42:17.474728Z,f38de9b7328044af1549594e0d9094e90a3fcb17,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.001,128.0,True,0.5,True,repeat,0.0,True,647.0,2602.0,3249.0
stage13_019,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\small'],['AudioData\\curated\\hardNeg\\hardneg_conf_min_50'],,data\splits,['train'],data\manifest.csv,123.0,0.9,0.903,0.975,0.938,0.913,0.922,0.931,1.0,0.655,0.92,0.766,0.734,0.754,0.65,2025-12-21T20:42:18.078526Z,f38de9b7328044af1549594e0d9094e90a3fcb17,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0001,512.0,True,0.0,True,repeat,0.0,True,647.0,2602.0,3249.0
stage13_020,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\small'],['AudioData\\curated\\hardNeg\\hardneg_conf_min_50'],,data\splits,['train'],data\manifest.csv,123.0,1.0,0.941,0.991,0.966,0.953,0.937,0.941,1.0,0.76,0.965,0.85,0.839,0.852,0.756,2025-12-21T20:42:18.723975Z,f38de9b7328044af1549594e0d9094e90a3fcb17,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.0,True,repeat,0.0,True,647.0,2602.0,3249.0
stage13_021,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\small'],['AudioData\\curated\\hardNeg\\hardneg_conf_min_50'],,data\splits,['train'],data\manifest.csv,123.0,0.0,0.667,1.0,0.8,0.667,0.855,0.912,0.1,0.962,0.609,0.746,0.804,0.812,0.809,2025-12-21T20:42:19.305716Z,f38de9b7328044af1549594e0d9094e90a3fcb17,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.001,512.0,True,0.0,True,repeat,0.0,True,647.0,2602.0,3249.0
